Faceless Agent	LDM49	99ce3a33-c7a1-411c-a320-575eacf5a682
Faceless Butcher	YNa5J	e3284411-fefa-4614-9c49-f3d6189f1c4f
Faceless Devourer	kyr3X	c49d6139-fc0c-41db-be08-dfa87c685092
Faceless Haven	YMyoN	e3cd82e5-6072-4334-a493-01ca4ad6b4eb
Face of Divinity	Ynw1v	207b7c60-ecf0-4661-8022-1e1714237e9f
Face of Fear	EPZ99	17542219-1165-4483-9cef-7abecaebb6a2
Faces of the Past	YxyKn	0f6dc35b-eb26-498f-ae35-0e860871446e
Face to Face	LV1dq	64c93900-1af7-4c6b-a844-055bb7e27ddb
Facet Reader	kA7OO	b1199596-ae77-4192-ae70-3e2ebd009b64
Facevaulter	Lw5Bl	a1a25f62-0ef5-4941-b9af-1ce1a63fb5e8
Fact or Fiction	EZ2Mw	39b41cb3-ca3d-4389-8f66-e1f77f5fb683
Fade Away	YnA65	a6f9103e-dcc2-4f7a-a8ca-eaa831f5f83b
Fade from Memory	LDdV5	56b34afa-0183-49aa-aa5f-03e070020136
Fade into Antiquity	ky4KN	d74b6f74-9021-467a-974f-8b04ed1bac9a
Fading Hope	Yjw7z	c2fb1fff-12be-4bd5-8dba-c36e84d49651
Faeburrow Elder	L47Kr	1ca29912-88b1-413f-ad9d-63d7d1b1ca16
Fae Offering	Y8Goo	9de8307a-7da3-4a4c-98dc-d6624b1f869d
Fae of Wishes	kXNAM	e3435fd6-8f51-4d99-a278-4ddb088acfe1
Faerie Aerie	LKy2K	07ea8a49-9644-4de9-8633-a38431a29c0b
Faerie Artisans	Lm7jB	ff05c503-2536-48f5-a639-480614a2e5f8
Faerie Conclave	Ebjw8	8f4ab639-b439-462e-acc3-69b5d6bb29da
Faerie Duelist	E5JVb	a7da9c9b-aeef-4f48-bc8f-39425841cc8c
Faerie Formation	EQ6j3	15709316-7382-46b9-9b70-53a5147e7051
Faerie Guidemother	YN6lg	e8bbece8-9620-44d9-b991-350fe952538a
Faerie Harbinger	EQvm2	f9bdc319-4e06-420b-ba54-6cb994d4e279
Faerie Impostor	YowZy	cdec8e65-8914-4a7a-9ed0-991a73242f3f
Faerie Invaders	ErQXK	5546fbd6-908d-46be-8d17-9470842f78a7
Faerie Macabre	YxxD9	62103ceb-b16d-48ea-af42-d3df88d1ee4c
Faerie Mechanist	LGo84	e3b14d57-a856-49d4-931f-ff5a0407b135
Faerie Miscreant	ErzZZ	28aa0337-94bd-4274-b2ee-6f43747c77b3
Faerie Noble	EJvlg	4d0687f4-f2d0-4915-a797-3797377195b7
Faerie Seer	EWbdZ	d1fcfeb4-1818-4e08-be4c-27b8a9dc12e6
Faerie Squadron	kavV8	4c707c81-dbbd-43be-a79a-7bc92a584839
Faerie Swarm	LmA00	90598bb2-d96c-4f74-864b-1947b7d39e58
Faerie Tauntings	YedBK	33727782-dafd-4a7c-96dd-6ffaf667cc6b
Faerie Trickery	LGvKQ	defb9f0b-195e-4aeb-92c1-8f827ad6724b
Faerie Vandal	LzJPa	04692219-8850-4b05-aa60-64f32b0daade
Failed Inspection	EPRMl	f8900f91-cb17-4f99-a5ce-15819369beb8
Failure	LVw8B	b9623c8c-01b4-4e8f-a5b9-eeea408ec027
Fain, the Broker	LzgzX	26acb9db-1a2f-4b08-b121-88f953e597e5
Fairgrounds Patrol	ka3wq	237e07ed-24ef-40f7-91fc-fe212d948ca8
Fairgrounds Trumpeter	L42O7	65983338-8806-4386-94a6-4670eb853848
Fairgrounds Warden	L3VO6	49b6c8f3-76b7-4954-8608-023304cdec3e
Faithbearer Paladin	Y8m07	af15a774-b97f-4bc0-913d-4d2a047fed8a
Faithbound Judge	k9a90	db791fb6-b0ff-4ded-bd3d-9447cf398312
Faithful Disciple	YdOrX	db883fa9-3490-4e91-9b4a-c89912b62113
Faithful Mending	EPzG8	50752ca9-ea85-4c4b-9bf5-4f8759a7dcec
Faithful Squire	E0dgb	758abd53-6ad2-406e-8615-8e48678405b4
Faith Healer	kpBpB	5d51ff6a-ba1b-4015-8d0b-df1a1bb5a0c1
Faithless Looting	LwzO9	1d6e5cc9-bd48-41b6-ac20-5a3e38aecdc5
Faithless Salvaging	kpjK1	c6ed4077-4ed5-48fb-91c9-a9195d652978
Faith of the Devoted	L4K9Z	5f8c5e6a-a161-4630-842a-4c8d4071d6e6
Faith's Fetters	YezN2	04a7da8c-a444-4deb-89b9-2fc9e5475bff
Faith's Reward	LDR1N	fa19fe94-0302-4d08-9821-fa0db722048a
Faith's Shield	YdVrG	65eb5920-3b03-4300-bc77-0fba5e6abe69
Faith Unbroken	YBOeW	a1eaee28-b7c6-4d5f-b181-61e0c68988aa
Falcon Abomination	EggNv	f0668413-859d-4ec4-a4d8-17ec7f5b1b8b
Falconer Adept	YMraj	fb4733e6-6fe2-4460-ac9f-82feb583d790
Falkenrath Aristocrat	kq9zx	57ac7f19-bf6f-4a87-ad39-6eb2553d2202
Falkenrath Celebrants	kyPe6	4c3c5778-4760-4a8c-8d8d-693e29a0a74b
Falkenrath Exterminator	YMVyK	40e23909-7e08-4686-ae59-e18e7d4cfd3c
Falkenrath Forebear	YobZy	451559d0-b62d-4757-8eb5-f6b0e240899c
Falkenrath Gorger	YBp85	6d653a1d-d355-464e-82aa-92028296b7ef
Falkenrath Marauders	Lz7oK	b9c09887-6d2b-48b4-a483-16b8a45babd0
Falkenrath Noble	kOPZw	89420882-5833-46f0-9a3f-3c8e694074df
Falkenrath Perforator	LKAPN	c40998e0-d7d0-4d79-a40a-9a381debd2cb
Falkenrath Pit Fighter	EZev7	a743a3b6-3278-4644-a2d5-acf495c273ed
Falkenrath Reaver	Yv1p8	d7b5913e-a103-4e4a-9281-8b88c1fb746e
Falkenrath Torturer	k7pxZ	5e81d6ed-2141-4177-9ded-680fff65b39e
Fallen Angel	LGj4o	d3baa621-1b50-4a7f-9ed4-4ae0e0e9e4e7
Fallen Askari	ErJZK	a99c4859-038b-4dd0-80d0-28a881f4a564
Fallen Cleric	YxXgm	7652dc61-9170-4895-a0bf-c32a1ee0350e
Fallen Ferromancer	LKm9K	7b200986-f553-4156-8f5e-37678db09687
Fallen Ideal	L3ZDq	7504f857-29e5-4c8e-944d-1b02fe7792c2
Fallen Shinobi	Yx3AJ	900c9dfd-ece1-4b09-a801-0fa05e1994b9
Fall from Favor	LKbjo	e709a18f-b99d-4fa1-ae5c-7f22abd02c0a
Falling Star	LwBVw	f2b9983e-20d4-4d12-9e2c-ec6d9a345787
Falling Timber	YndGZ	6e54c84d-ccc9-4c52-b02c-e0392e8fe447
Fall of the Gavel	E5PeB	64f42848-963b-4b16-aeec-66d0f349758b
Fall of the Hammer	EP9Qm	6b40108a-c9b6-4364-9d5a-c87a9cc4e94b
Fall of the Impostor	k750l	d7de696a-49c2-421d-a86c-bcffd68870c6
Fall of the Thran	Ere3v	3a613a01-6145-4e34-987c-c9bdcb068370
Fall of the Titans	ky4DN	8c21da73-0dad-4b2b-8cc6-61861bed9410
Fallow Earth	EWZvb	44b02b12-415c-49f4-9f60-fa53beb4216f
Fallowsage	EbAB0	d4237352-4e0e-4f40-946b-2a61753674d4
Fallow Wurm	k7Jnp	1ba02b6f-6010-47a4-8670-406391a52a68
False Cure	Yd2xa	ef397db1-2d99-4cb0-a6e9-6f72d615ebad
False Dawn	YvXDx	1695e0ba-005a-4652-aea7-e1d1f9ff5d66
False Defeat	EbAwX	e95d2fb2-66ca-4954-b9c5-074ae813e9ed
False Demise	Yl7bN	48872422-895f-45f0-ba2a-7cd307285c7d
False Memories	YdRN3	3a45ea90-03af-446e-9df3-ef64e9613f2c
False Mourning	E5ged	61bdfefb-f2e2-409c-b5e1-66d24ab3ee5d
False Orders	EWgVZ	a59c24d9-804b-45d0-b60c-cfc7a6af7ef5
False Peace	YnA8A	1a07b620-6702-4c24-a6bb-03167c64be30
False Prophet	LmMl3	f41a43ba-1867-4ce3-97fe-5ae67d3f36c3
False Summoning	YByaQ	b4b4aff4-c04b-4801-920a-b3ad1998b2cd
Falter	Y8lgw	5a30309f-7e81-4e53-abb5-7cab084a10cd
Falthis, Shadowcat Familiar	Y27DX	84537fea-ad81-4a9a-99d4-722a938adc7d
Familiar Ground	kqPme	a26e990d-726c-4b3b-84b4-9c15a5c4be8c
Familiar's Ruse	E0GKW	6179d2a5-4694-4dcc-9261-9f5201c53a67
Famine	E5PQv	9c489f6f-d661-4c3d-a733-0f1ce9ef0d0f
Famished Foragers	YN4wM	fdbe6937-ceda-4367-a101-562fd5e0e09d
Famished Ghoul	E6lWO	e413b65a-700d-44eb-a880-5a0118d2ebac
Famished Paladin	LDrx9	d80e3bc9-7b67-4eab-916a-6d83da06f20a
Fanatical Devotion	EW8Ar	be0ed1fb-d380-4e3e-a43f-c39660a996e9
Fanatical Fever	EPXQ3	2abba7f1-5d07-4137-88a2-5967396a3e42
Fanatical Firebrand	kq91D	05469d01-0d2b-47b9-8a69-16cf0c3d43f8
Fanatic of Mogis	kOmKK	581eaadb-442b-40c9-b8f9-9e19d5eba824
Fanatic of Xenagos	EW3n1	3687799c-81bd-4c49-902a-2a96863629c3
Fan Bearer	kq2yP	4f587d8d-1bef-4e4b-9b94-94c0ae11bc8f
Fan Favorite	E0VGj	062fe308-f892-446d-8f85-f6e77bb00977
Fangblade Brigand	Y2w3j	d2feb859-bfae-4bc4-8181-5737dd5c3b08
Fang of the Pack	kqrp5	27bcf935-6e35-41bc-b1eb-6ec92b1647d5
Fangren Firstborn	LKaeN	97d5fc3c-7f6b-42a5-a482-d789a2a421c7
Fangren Hunter	kpg7w	2dbc8eef-f032-490a-b487-da1af71b7ff2
Fangren Marauder	Egm3x	f5cf62a2-d03a-495d-924a-bf79524175fa
Fangren Pathcutter	Yv4j1	59679bcf-4436-48f8-bc6a-d7e0ec6b04c9
Fang Skulkin	LGq8n	ff5ed574-4ff2-4f67-8989-d3e47ba1d750
Fanning the Flames	Ynvg5	198b8ff9-f49a-45e2-bd33-c8b805f7ac42
Far	YxPRy	d13cdb71-a499-41db-84e6-95f84650c524
Farbog Boneflinger	EWR15	3185eeac-39ae-4e6e-bfdd-4b8edd984af1
Farbog Explorer	YN2WG	489c6a2f-38b4-4ff9-95f7-431384480ed9
Farbog Revenant	k72j9	0f6de332-debb-49f3-8b29-1719060ab00c
Farewell to Arms	ErpDb	71bc23dc-ae0e-499b-824a-7eb0e20a3282
Farfinder	EgqAX	53f63f40-46f1-4b9e-b447-ff9274f2b926
Farhaven Elf	EryDV	320d0a4c-c556-4468-b934-bfdf17961a53
Farideh, Devil's Chosen	kX7AA	1b2ff142-029b-4446-960a-2ff200fb9aee
Farideh's Fireball	YBaPM	57a46987-f05a-4b83-af56-f18000874e65
Farm	EZd4m	fe3b32dc-f7e6-455c-b9d1-c7f8d6259179
Farmstead	E1bB3	8cd5732c-cd54-48d8-8b32-f33782ec69da
Farmstead Gleaner	Ebm6a	edafd52f-2dda-4981-baee-404f47ee8969
Farrelite Priest	LRZXR	e11bf79b-a951-4d0c-acdf-d8ba5290a648
Farrel's Mantle	LDQvW	cd5182d9-fc52-4309-a622-41c0b5ae58b8
Farrel's Zealot	k763B	5417bcef-5181-4ca9-9391-b10e61ee4c69
Farseek	YBxg8	061f0032-eb14-4c63-8231-aa61472396c2
Farsight Adept	kqXN5	5949bb9a-b4e8-4992-a12d-8e31953aff0d
Farsight Mask	YnQl3	48bde648-810a-4859-bbdd-265e932e1f7f
Far Wanderings	YNbWQ	db67c59e-a9fb-4580-a8cc-ac5ef6c07440
Fascination	Eg1Zp	37c96615-0dcb-4108-978a-b41b43e12f38
Fascist Art Director	YlqNN	a4d2f904-3d68-4192-aa8d-9521b9747fbd
Fastbond	Yoxly	daf43523-558c-4701-9fa3-5d1ceb82a006
Fast	LRGA8	5b209759-6215-49e8-a6a0-a6c94040adb2
Fasting	Yd2mr	8da35f9f-e72c-4154-a212-7de98f84ad7d
Fatal Attraction	kpoP4	930ff9ec-6b97-445e-b274-7c8c5fe0c0fc
Fatal Blow	LDB6l	6890c3aa-9321-4c41-9b16-cff4e6364350
Fatal Frenzy	YNqvG	4e2fe87d-e886-4e30-8ff2-3886199f0461
Fatal Fumes	EWPar	967aa636-a11d-4c5c-ba85-648734b295c2
Fatal Lore	kXWnV	24ba0b83-9671-4ee7-996d-57a3616b9c66
Fatal Mutation	kyWyD	57cf9f50-8858-44a6-8bd5-0ce1e281a584
Fatal Push	EgqVw	6e9d8fe4-fd9b-4923-92bf-7dd6b8fa02e7
Fat Ass	E5Vd2	8fc72766-06a0-4874-92c4-9debfaa97e05
Fated Conflagration	LDyvx	66ea1aeb-bd42-4960-b40f-e7c2fd1efb5c
Fated Infatuation	kyG7r	9e5ba99d-d95d-4a3b-b6b6-a5e2589d538e
Fated Intervention	LmGbK	622e1afc-0d06-4c01-abef-3b3e93bd21c3
Fated Retribution	E5anp	8158b330-2868-4147-907e-4d86e44cfaad
Fated Return	YMXy6	5d168856-5568-4ee0-942d-78865d2bb1ef
Fate Foretold	YBZ48	90d3ef99-6c86-4d70-a9a4-9c3cd4eb9538
Fate Forgotten	kA9mJ	9b2161d9-ad52-45a6-9be9-e7ff09ec8f5a
Fateful Absence	k9a80	eca8d6f8-c6f1-437c-99e2-4281eae14a6f
Fateful End	EbXxP	56455067-92c0-45b5-ac2e-525c35b41215
Fateful Showdown	E0mOJ	a19d5bdd-7f45-4ff1-bd1a-ac4e87572bcb
Fatespinner	EWqjr	5780f4e0-dcfb-4d1f-8ae1-762b98970abb
Fates' Reversal	LDMgN	19ff3d76-e985-4d8d-837e-89360cc23824
Fatestitcher	kp6md	7e4becff-8280-4e29-a370-bf82fb6734d5
Fate Transfer	LKqDa	3e052cde-985a-401f-828a-2d98511bbcd5
Fate Unraveler	YMdnB	1e2a9dea-349b-4a23-a66f-e9a2585f472f
Fathom Feeder	Lzv8K	b080ed31-db68-4e3c-8bf6-48b53d3ba622
Fathom Fleet Boarder	YxeKR	f447eb83-c805-4ba8-b9f2-0add092f6795
Fathom Fleet Captain	EQ1Dy	36cd7467-ff8c-4a92-ae55-6894213d6c0b
Fathom Fleet Cutthroat	YozlW	65a7004c-1952-41df-b645-b34bcbc3e401
Fathom Fleet Firebrand	kOByn	52280963-ba5b-4735-b5cb-67866f8624c9
Fathom Fleet Swordjack	E0gJ2	53c267b7-dbd6-43c5-9741-10f635bff4b1
Fathom Mage	LzPdm	cbb9c5be-4bca-4c59-bbfc-50378e0404df
Fathom Seer	L30Vn	6c0f831e-2eb0-499f-9502-418c04ac34a0
Fathom Trawl	kq3BJ	cd9c0bd7-f8a9-4d13-9a06-acc8bfb3d68b
Fatigue	kyq5r	660fb109-dd65-4410-99b9-a2a14f8ea202
Faultgrinder	kA3xA	b66ca1a0-d638-48df-8474-143228c23382
Fault Line	LR71z	cab4fd0e-9f84-4628-92a7-858ad8064531
Fault Riders	kyZbo	1c9d3579-3fc1-434e-8f26-d5dbd6344429
Fauna Shaman	kXpmo	bddcec63-a60a-4d73-af6d-9ac978703811
Favorable Destiny	k9PrA	e5657403-7c86-4eb6-84b0-75eedb04a5a2
Favorable Winds	LGzyB	1de89026-13a6-4ae3-9059-460bdd657285
Favored Hoplite	Lz0Jj	251015ed-9408-4941-894a-158551ed2613
Favored of Iroas	k9Nga	f09e7aff-d873-4420-b0d5-1c63d686dd73
Favor of the Mighty	kA5NJ	20d858be-4c03-4819-94e9-ca4ca3de9032
Favor of the Overbeing	EbqOX	9bf061f8-3aec-429a-bde7-7c110f872416
Favor of the Woods	YlAnN	da0e760a-241b-40c5-b201-bfc03effed2e
Fblthp, the Lost	Yx3Ng	52558748-6893-4c72-a9e2-e87d31796b59
Fear	LzR1a	d8fa57eb-e307-4104-a291-c6cbfa235816
Fearful Villager	Eb1ea	5eb3a08e-1d31-4ab9-854f-a86b060696ec
Fearless Fledgling	Ylane	02d73eb7-4e76-48d4-90fa-fa972dc0fccb
Fearless Halberdier	YljKl	89f08297-f477-4330-a99e-3f0847c31364
Fearless Liberator	Yd8dv	212462b7-e23e-4c87-93aa-9cadefbf1ac8
Fearless Pup	L3lV1	0eba2250-0e9b-46fd-a4b5-23f30329e063
Fear of Death	E03Zv	b81704d2-d555-4894-b36c-6b65d1ebe681
Fearsome Awakening	Eb9Zn	5a672979-024a-4f69-91ae-a2cf4055e0a8
Fearsome Temper	LV633	c6e7884c-2d66-42d1-87d1-1341a6fa52d8
Fearsome Whelp	EJjVB	d50c6151-e965-4873-b4d5-9f23b6c73ac6
Feaster of Fools	kArve	4472ad84-b548-4ed8-a315-ecf9ba9d49ff
Feasting Troll King	kpxJJ	9a6bb435-1205-416a-a5a0-ca6d37b4dcb2
Feast of Blood	E1xOA	1a7dd5e2-b2a5-46ab-a67c-499451706505
Feast of Dreams	LRobl	de07e21e-c12a-47a6-ad2c-ef6fed343407
Feast of Flesh	EJXzN	2d344791-5d5c-40c5-99c7-931954ea39d1
Feast of Sanity	k7Gzl	9f71309d-1b62-461d-b939-87f2932937a7
Feast of Succession	YxJng	ac83f97d-c8c9-480c-a32c-918035673ab4
Feast of the Unicorn	E1Jyv	693a5a97-d81e-4f4d-ab8f-5a9cabd4c685
Feast of Worms	kpovJ	33119e6a-d69b-4039-add2-97fe35a89e8e
Feast on the Fallen	YdV6X	d96a9227-14ce-4d35-b5e6-0d0c657207c0
Feast or Famine	kazBd	92105bc6-b64a-4bdc-99fe-7a2ccdbd4486
Feather, the Redeemed	LKMxK	e4a2d2c6-8eaa-4760-b620-921b807baa2e
Feat of Resistance	Y84py	73148b3b-73d3-4f57-8b67-1e91fbe112b9
Fecundity	Lw6d9	b979578b-a82f-4d5e-8871-9e45401038a8
Feebleness	LKJn0	265960a9-bea6-4111-b9a7-b6a37194b1c5
Feedback	LmxO0	1d452de7-3f44-4594-bb24-2178812da9d6
Feedback Bolt	Y8rQA	a370375c-14bf-4381-9359-f2e600867e7c
Feeding Frenzy	kAAmD	a6d74c30-ebca-4684-ad84-3ca19193ad88
Feed the Clan	EgGv5	52f7c53d-0b53-400f-aa67-967547f3e394
Feed the Pack	YodPA	9831e3cc-659b-4408-b5d8-a27ae2738680
Feed the Serpent	L4VlR	99a1a75b-20cf-4db9-a244-cc54411446c4
Feed the Swarm	E10x4	5f782dca-4e1b-4b02-81c7-9df633053e78
Feeling of Dread	E5dqM	846a2f9e-ad4f-4666-b152-fdeab7559d86
Feign Death	EWmA5	32af7061-fca6-4a06-be3c-01881e6b96f7
Feint	Yej9O	95b265bc-a94d-403b-8232-8fdfa0f8d9d5
Feisty Stegosaurus	Lm2lK	4f49ff5d-292d-432a-8548-aed8cb0d98ea
Feiyi Snake	Lz6ZK	0410420a-c093-4540-8867-28d0f2d86b56
Feldon of the Third Path	YeJWR	97879ddb-b00b-4f24-b901-af19c436b9f1
Feldon's Cane	YMa7e	726ce95b-bc4d-4c34-a8e1-b4c6c28accc9
Felhide Brawler	ErGxn	4a829bb0-6a84-46de-9c2d-14176cf542e6
Felhide Minotaur	Y8ZV7	b4e424de-81be-4f90-a7a2-4102c8ba8989
Felhide Petrifier	k9Vwg	4d6cce01-a0cb-4059-a0ad-fbf7d9b998b8
Felhide Spiritbinder	Y2arB	bbbbe4ce-d6a6-428d-aeee-1c316f358777
Felidar Cub	EQPRa	ea76a183-e15c-4968-b29d-91c074aa8681
Felidar Guardian	Y2pem	44bdbed8-5d21-4bf5-8a32-9623b1139c85
Felidar Retreat	Eb69J	45340647-4d3e-4be1-b0e6-e40cc56a438b
Felidar Sovereign	YMAR0	039499c3-0b35-4e8e-b0c9-bdf0b4cd90d5
Felidar Umbra	EbMKJ	a4986689-def4-4c8f-836b-4f89a25790ae
Feline Sovereign	EZyAb	84a9485a-d356-4cbe-b257-b62008a21328
Felisa, Fang of Silverquill	EQGyD	b73d2f5a-028d-4d5f-9b52-9328872bbf5e
Fell Flagship	EZnlD	2774bdb6-7a02-43c9-9e6f-75d0b09570ca
Fell Shepherd	YBJeR	afd27b8d-3c1f-401b-aad1-268a7aa79f0f
Fell Specter	EPew8	90c4b3bb-90b1-4241-a9ca-fdd7a0e0f0ac
Fell Stinger	kqyB5	27347849-6c07-42c0-bee4-74f93d7ad511
Fell the Mighty	Lzmq4	a898ca85-ce74-486c-98a8-557eb315d150
Fell the Pheasant	kywV0	33d3cc84-7cb6-4de2-9018-4695a3b1e099
Fellwar Stone	YBao5	07be53ef-c7b7-44fe-9754-b76871c6b55f
Femeref Archers	L4Go6	61df49d2-1324-460b-8c72-6b6fe8b03c15
Femeref Enchantress	Y2Kq1	20ba72c7-7957-4d02-b41e-c0132fe1f2e6
Femeref Healer	LR7Zd	90dedd5e-e2ee-46ec-8541-27f1548b2a2a
Femeref Knight	kXoZA	915a2e07-b449-4d94-93e3-e756e891c542
Femeref Scouts	LwZqQ	60192ded-689b-4cc5-9293-bff52924089b
Fencer Clique	E09w5	77c0929f-bee6-416d-8571-6540ae4f6e4f
Fencer's Magemark	Yx5X9	318a33fb-8b36-4dad-9eef-e0e601723f78
Fencing Ace	k9jQ4	86d8754c-816f-4d07-8dcd-9611bf0beb87
Fendeep Summoner	LzWR6	10fb2b62-eea7-469f-b237-fdce20b8bdcf
Fend Off	LK98b	a64d7a33-986d-45ad-8662-7bca80d3628d
Fen Hauler	LV08K	b5ef4616-e3c2-4448-83b1-f7d439705eaf
Fen Stalker	YxZzJ	8e7d1125-7eb0-4065-bc2c-764689380fa8
Feral Abomination	kOj4o	b2890cb5-7899-42f4-9686-a8b5ac796c23
Feral Animist	YdvXz	108a9ef2-c74a-450b-8148-4fdf9f09843f
Feral Contest	E693w	215115fa-50a6-42c0-b3c6-8d18e7f65174
Feral Deceiver	Lwomm	6c49d705-9b0c-4c2e-9c27-46eec35deb92
Feral Hydra	LD2lX	45bc8745-9aaf-4b3c-922f-5a577324bb1f
Feral Incarnation	LmnKK	d8c0c7e7-81f5-4e75-8120-95488fd6ff60
Feral Instinct	ErOZV	20dec7cf-2865-4642-9022-d3006fd7ac30
Feral Invocation	EWewx	190ad379-1a0f-4598-b5b1-453955846597
Feral Krushok	LGrao	5041996b-c265-4c4f-a52c-dfe29b2e282d
Feral Lightning	kaB28	2391265f-ef0c-463f-9371-5a0b71dbbb49
Feral Maaka	Yjepp	3c969aa0-b0e5-42cd-abba-0a3c7266142c
Feral Prowler	Yx9xQ	a59d92b0-5ad1-42a7-9c06-1cb31a63bd64
Feral Ridgewolf	Yj1r7	78c66cc0-cb0f-4daf-8141-0923ad46a834
Feral Roar	kye1N	ae085c66-9235-4636-a86f-fca7e6ed7c62
Feral Shadow	EJl2B	3fea3941-ece4-4219-8ad9-cf6a97533aeb
Feral Thallid	EPqA9	72f77884-6cec-4ccc-b619-3492b04bc3f7
Feral Throwback	EZ6Qm	49e0c5e5-b293-419e-aac5-3b81af4b6498
Ferocious Charge	L4gAG	3749181f-7b4e-4b9d-aaf3-94f707c306aa
Ferocious Pup	Yxm8P	2354cb24-5c70-4aaa-8636-46866f0950c1
Ferocious Tigorilla	EbeKX	5976e8d8-5122-4423-b3eb-61170390ad7a
Ferocious Zheng	ka8B8	7a6d1184-15e0-4b41-ba2d-4f68e91c61d4
Ferocity	YdD6G	4afda489-8397-4ad4-89dc-e8bad92db133
Ferocity of the Wilds	YeyXy	8f7005fd-5917-4f7d-9a7d-7ccc044d0f87
Feroz's Ban	Lwrvl	188b3863-fa7d-4fbb-b061-97580d394017
Ferropede	EQO3e	cdf8248c-ef2c-4b1e-8a0b-05def43ca2af
Ferrovore	E6pNZ	8dcc7170-38d9-4b9e-a5f9-73ac1208c439
Fertile Ground	kOWvw	0ade2db8-482e-42b0-939c-492dfbbe3b68
Fertile Imagination	Yjxx7	e5c879af-a092-4cc4-a53d-760553d94864
Fertile Thicket	kq2Zr	c30fb2f1-f0a6-430f-86e5-817b55da469e
Fertilid	LGQPn	11d56da0-6f37-4bd5-8982-940e80bd4282
Fervent Cathar	LDPQM	9c00c27c-7826-4d6e-9d56-2844c59c8066
Fervent Champion	LR6bK	c52d66db-5570-48a1-99cf-e0417517747b
Fervent Charge	YBn4R	d610a9d5-c650-45ad-a9b0-b55113701e05
Fervent Denial	YM7VK	7b15428e-946e-490d-93bb-9888bfd3a1df
Fervent Mastery	E6G19	1f824caf-b32c-442a-8631-887831a57360
Fervent Paincaster	Y8bww	e3c78708-254c-446f-b6eb-8839faf08790
Fervent Strike	Yd5nz	e4f76e51-a726-4a5f-ae2b-2e826e89f5f7
Fervor	LVd33	a88515c2-4b4f-4d16-9f50-149ef012e961
Festercreep	YozDy	0ef14ea0-4aa1-4267-ad9a-03402f07fef6
Festergloom	LGReZ	5da1371f-8888-4428-b3f4-d8f07e12f91b
Festerhide Boar	LzQnN	1cb8cf51-12e0-4727-9f97-5e471ace8278
Festering Evil	kAo5D	2d688bda-fee2-496d-9793-794c2568b54e
Festering Goblin	LR0Kz	978a9e84-2cce-41ec-b311-745a8ea6c238
Festering March	EZbDm	2c34e6aa-0414-45ba-b6eb-1ac4255d7de8
Festering Mummy	kaMKK	906c4c95-5815-44c8-8d3c-b0fda9db55a1
Festering Newt	ky9Ab	c9d7d31e-eaa7-4edf-8e98-5a191ec3b91d
Festering Wound	E0nzW	927eed13-510b-4b06-811d-91a6a069cb8c
Festival	EP348	e9357990-701a-4336-b545-ac5a24d89cad
Festival Crasher	YvvaV	626b0477-6165-443a-8a75-dfeac26ac9f9
Festival of the Guildpact	YoZZA	d15fc49c-07a9-4e55-a977-24f7b7c2df1a
Festival of Trokin	LDoJp	f5bd783b-d4cd-4a53-8fec-a5ead7c14738
Festive Funeral	LK6la	90a90af0-eb40-40da-bf4b-f0af687c6430
Fetid Heath	E6KWN	713d95ae-4217-4544-9e00-06854fd0c6c7
Fetid Horror	kqBq5	4be39d50-1e36-4dac-a923-81fc9f229b8d
Fetid Imp	kXbgM	56a95546-c45a-4da5-b1e8-d5658b5b7d53
Fetid Pools	E0Oe5	ae703d94-6f1f-463b-ab25-1b3f462e7e78
Fettergeist	LK7Jz	8e89ef0e-1bfe-4e12-90ee-38f993cd8110
Feudkiller's Verdict	kqgze	f2993319-5b3d-48ca-b78d-563a8b66d76d
Fever Charm	Lm4V0	830d1980-f460-4be2-9379-c3f74c8318f3
Fevered Convulsions	LDJeM	3a790769-e76e-49e9-9d6d-05ce8e858243
Fevered Strength	EPvgv	d5c531fc-4e4e-44c9-a2ee-4f7fe41bb3f0
Fevered Suspicion	YMKMN	82c35cce-5b13-4870-8710-1b05af2c5c40
Fevered Visions	LV9PR	3ee3fc2b-c2e4-421d-ac1d-6a111bb44f44
Fey Steed	Yn933	ce2bfc76-04b4-46ed-b495-33221256afbb
Feywild Trickster	kpeo0	c93e0296-69e0-45e0-a1c2-0214a53c52d0
Fickle Efreet	LKxZN	ca6d047a-f3dc-4c34-9679-fb76037e4044
Fiddlehead Kami	YjB77	db328ac4-1b7d-4310-9798-8c8dc8740062
Field Creeper	kAlVe	e148c1bf-84a2-48cd-882e-ad0fd74b8f0f
Field Marshal	LG0lZ	1e22d287-274e-4222-9ed7-3e609a84ac07
Fieldmist Borderpost	EPW1q	bd652205-192c-4cad-a7c9-2433d5a4febb
Field of Dreams	EQbV4	6a63e119-3b1b-4964-a4b9-b10170ff542b
Field of Reality	YNorg	2ff7c6fc-324b-4cff-9109-6d817767865f
Field of Ruin	E6B1O	d510eece-4f55-4198-83fe-5291a76ffdcc
Field of Souls	kXjq1	020dc072-96e2-4923-b9c9-1791a0732c29
Field of the Dead	YnOxZ	470ca3f4-29aa-4c4c-8ff2-8cdd70c69943
Field Research	Eb6mJ	a48c3a2f-678b-4e70-a53f-258457d88d29
Field Surgeon	YoqPz	bb830403-0832-47f7-b4b4-4f241f1b9112
Field Trip	YjKw7	f235060a-eb49-4a73-bb5f-01228c3c4070
